cod_ibge7,cod_ibge6,cod_siafi,uf,nome_municipio,ano_mes,n_cat,n_obito,n_cid_mental,n_cid_lesao,n_cid_musculo,bf_beneficiarios,bf_entradas,bf_valor_total
5209937,520993,0069,GO,INACIOLANDIA                                 ,202503,0,0,0,0,0,429,0,277731.0
4207601,420760,8149,SC,IPIRA                                        ,202503,0,0,0,0,0,74,0,48291.0
3516903,351690,6439,SP,GENERAL SALGADO                              ,202503,0,0,0,0,0,352,0,227981.0
1300144,130014,0969,AM,APUI                                         ,202503,0,0,0,0,0,2302,0,1585756.0
2922052,292205,3299,BA,MULUNGU DO MORRO                             ,202503,0,0,0,0,0,3339,0,2241025.0
5215256,521525,9735,GO,NOVO PLANALTO                                ,202503,0,0,0,0,0,543,0,349792.0
5218052,521805,1060,GO,PORTEIRAO                                    ,202503,0,0,0,0,0,378,0,247434.0
5218706,521870,9567,GO,RIANAPOLIS                                   ,202503,0,0,0,0,0,339,0,223468.0
4318465,431846,7345,RS,SAO JOSE DO HERVAL                           ,202503,0,0,0,0,0,182,0,117459.0
4318614,431861,1170,RS,SAO JOSE DO SUL                              ,202503,0,0,0,0,0,33,0,19709.0
4320602,432060,8913,RS,SEVERIANO DE ALMEIDA                         ,202503,0,0,0,0,0,52,0,35171.0
1704600,170460,0078,TO,CHAPADA DE AREIA                             ,202503,0,0,0,0,0,233,0,154797.0
3137908,313790,4757,MG,LAMIM                                        ,202503,0,0,0,0,0,380,0,241964.0
4215109,421510,8297,SC,RODEIO                                       ,202503,0,0,0,0,0,217,0,146750.0
5206503,520650,9331,GO,CROMINIA                                     ,202503,0,0,0,0,0,499,0,328589.0
5207253,520725,9675,GO,DOVERLANDIA                                  ,202503,0,0,0,0,0,604,0,405756.0
3518859,351885,7257,SP,GUATAPARA                                    ,202503,0,0,0,0,0,535,0,363648.0
2904407,290440,3387,BA,BREJOLANDIA                                  ,202503,0,0,0,0,0,1502,0,1001906.0
4301636,430163,0954,RS,BALNEARIO PINHAL                             ,202503,0,0,0,0,0,1705,0,1117850.0
2803807,280380,3175,SE,MALHADA DOS BOIS                             ,202503,0,0,0,0,0,734,0,485140.0
3526506,352650,6631,SP,LAVINIA                                      ,202503,0,0,0,0,0,216,0,140518.0
5108105,510810,9161,MT,TESOURO                                      ,202503,0,0,0,0,0,312,0,226316.0
4311908,431190,8739,RS,MARCELINO RAMOS                              ,202503,0,0,0,0,0,80,0,53704.0
4313805,431380,8779,RS,PALMITINHO                                   ,202503,0,0,0,0,0,595,0,381840.0
3504206,350420,6183,SP,AURIFLAMA                                    ,202503,0,0,0,0,0,457,0,287757.0
1501006,150100,0419,PA,AVEIRO                                       ,202503,0,0,0,0,0,2855,0,2137329.0
4305447,430544,0970,RS,CHUVISCA                                     ,202503,0,0,0,0,0,248,0,155803.0
4307401,430740,8645,RS,ESMERALDA                                    ,202503,0,0,0,0,0,194,0,127995.0
4309050,430905,8407,RS,GLORINHA                                     ,202503,0,0,0,0,0,330,0,213903.0
3155009,315500,5099,MG,RIO DOCE                                     ,202503,0,0,0,0,0,219,0,141250.0
4315131,431513,7363,RS,POUSO NOVO                                   ,202503,0,0,0,0,0,53,0,35067.0
3508207,350820,6265,SP,BURITIZAL                                    ,202503,0,0,0,0,0,329,0,212547.0
2919009,291900,3681,BA,LAJEDINHO                                    ,202503,0,0,0,0,0,900,0,581092.0
3146404,314640,4927,MG,PAINEIRAS                                    ,202503,0,0,0,0,0,442,0,290957.0
3146701,314670,4933,MG,PALMA                                        ,202503,0,0,0,0,0,749,0,484383.0
4303400,430340,8567,RS,CAICARA                                      ,202503,0,0,0,0,0,349,0,231149.0
4303558,430355,8447,RS,CAMARGO                                      ,202503,0,0,0,0,0,46,0,30074.0
5202601,520260,9251,GO,AURILANDIA                                   ,202503,0,0,0,0,0,240,0,151283.0
3115474,311547,0586,MG,CATUTI                                       ,202503,0,0,0,0,0,1250,0,802815.0
3164803,316480,5295,MG,SAO SEBASTIAO DO RIO PRETO                   ,202503,0,0,0,0,0,145,0,91340.0
3166907,316690,5337,MG,SERRANIA                                     ,202503,0,0,0,0,0,371,0,244046.0
4314704,431470,8797,RS,PLANALTO                                     ,202503,0,0,0,0,0,577,0,382048.0
5003157,500315,9997,MS,CORONEL SAPUCAIA                             ,202503,0,0,0,0,0,3311,0,2320043.0
4322558,432255,7319,RS,VANINI                                       ,202503,0,0,0,0,0,30,0,20428.0
2930907,293090,3917,BA,TABOCAS DO BREJO VELHO                       ,202503,0,0,0,0,0,1930,0,1299147.0
2403202,240320,1663,RN,DOUTOR SEVERIANO                             ,202503,0,0,0,0,0,1067,0,692466.0
4316600,431660,8835,RS,SANANDUVA                                    ,202503,0,0,0,0,0,163,0,99328.0
4317004,431700,8843,RS,SANTANA DA BOA VISTA                         ,202503,0,0,0,0,0,824,0,533958.0
3555307,355530,7207,SP,TURMALINA                                    ,202503,0,0,0,0,0,84,0,56415.0
2926707,292670,3835,BA,RIO DE CONTAS                                ,202503,0,0,0,0,0,2241,0,1436167.0
3127354,312735,0616,MG,GLAUCILANDIA                                 ,202503,0,0,0,0,0,392,0,253117.0
2203354,220335,1229,PI,DIRCEU ARCOVERDE                             ,202503,0,0,0,0,0,1539,0,1039854.0
4204756,420475,0910,SC,CUNHATAI                                     ,202503,0,0,0,0,0,16,0,9610.0
4205357,420535,0916,SC,FLOR DO SERTAO                               ,202503,0,0,0,0,0,28,0,18168.0
2300705,230070,1313,CE,ALTO SANTO                                   ,202503,0,0,0,0,0,2690,0,1751941.0
5215900,521590,9515,GO,PALMINOPOLIS                                 ,202503,0,0,0,0,0,411,0,265719.0
4320453,432045,6035,RS,SERIO                                        ,202503,0,0,0,0,0,47,0,24378.0
4321352,432135,8971,RS,TAVARES                                      ,202503,0,0,0,0,0,401,0,270218.0
3546900,354690,7039,SP,SANTA LUCIA                                  ,202503,0,0,0,0,0,222,0,143516.0
3547650,354765,0822,SP,SANTA SALETE                                 ,202503,0,0,0,0,0,55,0,35432.0
5219605,521960,9587,GO,SANTA TEREZA DE GOIAS                        ,202503,0,0,0,0,0,298,0,193243.0
5221577,522157,0059,GO,UIRAPURU                                     ,202503,0,0,0,0,0,471,0,303299.0
5104500,510450,9877,MT,INDIAVAI                                     ,202503,0,0,0,0,0,187,0,121905.0
5104906,510490,9861,MT,JANGADA                                      ,202503,0,0,0,0,0,1055,0,709751.0
2513000,251300,2161,PB,SALGADINHO                                   ,202503,0,0,0,0,0,621,0,416800.0
4125001,412500,7875,PR,SAO JOAO DO IVAI                             ,202503,0,0,0,0,0,720,0,449390.0
4210050,421005,5575,SC,MACIEIRA                                     ,202503,0,0,0,0,0,42,0,25502.0
4210209,421020,8201,SC,MAJOR GERCINO                                ,202503,0,0,0,0,0,228,0,153888.0
4211892,421189,0930,SC,PAINEL                                       ,202503,0,0,0,0,0,157,0,105060.0
4212601,421260,8247,SC,PERITIBA                                     ,202503,0,0,0,0,0,19,0,11335.0
4214607,421460,8287,SC,RIO DO OESTE                                 ,202503,0,0,0,0,0,16,0,10923.0
2609303,260930,2485,PE,MIRANDIBA                                    ,202503,0,0,0,0,0,3256,0,2209671.0
1101484,110148,0018,RO,SAO FELIPE D'OESTE                           ,202503,0,0,0,0,0,194,0,125336.0
2209302,220930,1185,PI,SANTA LUZ                                    ,202503,0,0,0,0,0,1523,0,998482.0
4300505,430050,8509,RS,ALPESTRE                                     ,202503,0,0,0,0,0,268,0,155676.0
4301057,430105,8489,RS,ARROIO DO SAL                                ,202503,0,0,0,0,0,831,0,557836.0
4301800,430180,8535,RS,BARRACAO                                     ,202503,0,0,0,0,0,294,0,185075.0
5107859,510785,9183,MT,SAO FELIX DO ARAGUAIA                        ,202503,0,0,0,0,0,741,0,527396.0
4312005,431200,8741,RS,MARIANO MORO                                 ,202503,0,0,0,0,0,39,0,25320.0
4313441,431344,5973,RS,NOVO TIRADENTES                              ,202503,0,0,0,0,0,124,0,79260.0
3106101,310610,4121,MG,BELMIRO BRAGA                                ,202503,0,0,0,0,0,137,0,87584.0
3148400,314840,4967,MG,PAULISTAS                                    ,202503,0,0,0,0,0,558,0,368543.0
4305116,430511,5963,RS,CENTENARIO                                   ,202503,0,0,0,0,0,42,0,28048.0
4305157,430515,8437,RS,CERRO GRANDE                                 ,202503,0,0,0,0,0,181,0,118930.0
4308052,430805,8409,RS,FAXINALZINHO                                 ,202503,0,0,0,0,0,194,0,128887.0
3155900,315590,5117,MG,RIO PRETO                                    ,202503,0,0,0,0,0,821,0,525092.0
3145059,314505,0664,MG,NOVA PORTEIRINHA                             ,202503,0,0,0,0,0,1380,0,908323.0
3145406,314540,4907,MG,OLARIA                                       ,202503,0,0,0,0,0,196,0,121798.0
4304101,430410,8445,RS,CAMPOS BORGES                                ,202503,0,0,0,0,0,367,0,233449.0
3166303,316630,5325,MG,SERICITA                                     ,202503,0,0,0,0,0,1053,0,722624.0
3167509,316750,5349,MG,SIMAO PEREIRA                                ,202503,0,0,0,0,0,219,0,146620.0
1501725,150172,0639,PA,BRASIL NOVO                                  ,202503,0,0,0,0,0,3310,0,2292294.0
4103958,410395,0840,PR,CAMPINA DO SIMAO                             ,202503,0,0,0,0,0,377,0,262186.0
4314753,431475,7365,RS,POCO DAS ANTAS                               ,202503,0,0,0,0,0,12,0,7376.0
4323606,432360,7305,RS,VISTA ALEGRE DO PRATA                        ,202503,0,0,0,0,0,17,0,11885.0
4317558,431755,5941,RS,SANTO ANTONIO DO PALMA                       ,202503,0,0,0,0,0,21,0,12040.0
4204004,420400,8077,SC,CATANDUVAS                                   ,202503,0,0,0,0,0,458,0,298000.0
2909703,290970,3493,BA,CRISTOPOLIS                                  ,202503,0,0,0,0,0,2170,0,1446994.0
5215306,521530,9503,GO,ORIZONA                                      ,202503,0,0,0,0,0,789,0,519394.0
5215504,521550,9507,GO,OUVIDOR                                      ,202503,0,0,0,0,0,393,0,259040.0
3120607,312060,4411,MG,CRUCILANDIA                                  ,202503,0,0,0,0,0,351,0,215737.0
2205359,220535,0326,PI,JOAO COSTA                                   ,202503,0,0,0,0,0,626,0,400770.0
2205581,220558,0340,PI,LAGOA DO PIAUI                               ,202503,0,0,0,0,0,1006,0,687902.0
2415008,241500,1899,RN,VILA FLOR                                    ,202503,0,0,0,0,0,636,0,416051.0
5207501,520750,9351,GO,ESTRELA DO NORTE                             ,202503,0,0,0,0,0,339,0,224215.0
2111789,211178,0254,MA,SERRANO DO MARANHAO                          ,202503,0,0,0,0,0,4976,0,3333410.0
2516300,251630,2227,PB,SUME                                         ,202503,0,0,0,0,0,3580,0,2324504.0
2210300,221030,1205,PI,SAO JULIAO                                   ,202503,0,0,0,0,0,1198,0,773398.0
1400704,140070,0038,RR,UIRAMUTA                                     ,202503,0,0,0,0,0,2172,0,2211258.0
4300208,430020,8503,RS,AJURICABA                                    ,202503,0,0,0,0,0,299,0,180573.0
4301750,430175,5771,RS,BARAO DO TRIUNFO                             ,202503,0,0,0,0,0,438,0,282782.0
4302154,430215,5981,RS,BOA VISTA DAS MISSOES                        ,202503,0,0,0,0,0,106,0,72085.0
2903300,290330,3365,BA,BARRO PRETO                                  ,202503,0,0,0,0,0,1796,0,1172009.0
2313104,231310,1563,CE,TABULEIRO DO NORTE                           ,202503,0,0,0,0,0,5200,0,3363775.0
5107750,510775,8997,MT,SALTO DO CEU                                 ,202503,0,0,0,0,0,176,0,114827.0
3305307,330530,5905,RJ,SAO SEBASTIAO DO ALTO                        ,202503,0,0,0,0,0,849,0,563497.0
4311981,431198,5759,RS,MARIANA PIMENTEL                             ,202503,0,0,0,0,0,278,0,184797.0
4313334,431333,1006,RS,NOVA RAMADA                                  ,202503,0,0,0,0,0,44,0,30712.0
1507953,150795,0395,PA,TAILANDIA                                    ,202503,6,0,0,1,0,13902,69,9743829.0
3302858,330285,1116,RJ,MESQUITA                                     ,202503,1,0,0,1,0,23187,409,15113730.0
4306007,430600,8617,RS,CRISSIUMAL                                   ,202503,1,0,0,1,0,284,3,177431.0
3500105,350010,6101,SP,ADAMANTINA                                   ,202503,8,0,0,6,1,764,17,487519.0
3154606,315460,5091,MG,RIBEIRAO DAS NEVES                           ,202503,28,0,0,19,5,31639,573,20773043.0
4112009,411200,7633,PR,JAGUARIAIVA                                  ,202503,3,0,0,2,0,2253,16,1500388.0
3507159,350715,3059,SP,BOM SUCESSO DE ITARARE                       ,202503,1,0,0,0,0,526,10,347745.0
3507506,350750,6249,SP,BOTUCATU                                     ,202503,40,0,1,22,9,6957,68,4476464.0
3507803,350780,6257,SP,BRODOWSKI                                    ,202503,4,0,0,3,0,1115,1,773649.0
3538006,353800,6861,SP,PINDAMONHANGABA                              ,202503,26,0,0,18,2,10426,2,6886221.0
1506708,150670,0533,PA,SANTANA DO ARAGUAIA                          ,202503,1,0,0,1,0,6071,39,4251900.0
4303202,430320,8563,RS,CACIQUE DOBLE                                ,202503,1,0,0,1,0,364,3,240052.0
4303509,430350,8569,RS,CAMAQUA                                      ,202503,5,0,0,4,0,4290,1,2843782.0
3527108,352710,6643,SP,LINS                                         ,202503,16,0,0,11,1,3005,28,1979782.0
2307650,230765,1585,CE,MARACANAU                                    ,202503,19,0,0,9,3,34647,356,22718535.0
5203906,520390,9277,GO,BURITI ALEGRE                                ,202503,1,0,0,1,0,434,1,299855.0
3114402,311440,4287,MG,CARMO DO RIO CLARO                           ,202503,3,0,0,2,0,1134,6,592165.0
4101705,410170,7431,PR,ARARUNA                                      ,202503,1,0,0,1,0,699,41,461697.0
4103453,410345,7985,PR,CAFELANDIA                                   ,202503,8,0,0,6,0,1075,14,699214.0
3541406,354140,6929,SP,PRESIDENTE PRUDENTE                          ,202503,31,0,0,20,1,9289,81,6075692.0
3541604,354160,6933,SP,PROMISSAO                                    ,202503,6,0,0,3,1,1825,7,1201859.0
5005681,500568,9179,MS,MUNDO NOVO                                   ,202503,1,0,0,1,0,1855,69,1242910.0
1503606,150360,0471,PA,ITAITUBA                                     ,202503,6,0,0,3,0,16284,5,11451323.0
4114302,411430,7679,PR,MANDIRITUBA                                  ,202503,1,0,0,1,0,1680,23,1107692.0
4115606,411560,7699,PR,MATELANDIA                                   ,202503,2,0,0,1,0,246,2,166551.0
4201307,420130,8025,SC,ARAQUARI                                     ,202503,15,0,0,11,2,2185,17,1475944.0
4202503,420250,8389,SC,BOM JARDIM DA SERRA                          ,202503,1,0,0,0,0,475,4,313265.0
3515186,351518,6865,SP,ESPIRITO SANTO DO PINHAL                     ,202503,4,0,0,3,0,831,43,544622.0
3552908,355290,7159,SP,TACIBA                                       ,202503,1,0,0,0,0,510,2,326657.0
2930501,293050,3909,BA,SERRINHA                                     ,202503,1,0,0,1,0,17851,82,11588201.0
2930709,293070,3913,BA,SIMOES FILHO                                 ,202503,26,0,0,16,2,21985,196,14258478.0
3205200,320520,5703,ES,VILA VELHA                                   ,202503,65,1,1,42,5,27088,223,17803070.0
3110509,311050,4209,MG,CAMANDUCAIA                                  ,202503,2,0,0,1,1,1625,6,1060565.0
2605202,260520,2403,PE,ESCADA                                       ,202503,2,1,0,1,0,10630,30,6949848.0
3557006,355700,7243,SP,VOTORANTIM                                   ,202503,8,0,1,6,1,5954,70,3967640.0
5002951,500295,9787,MS,CHAPADAO DO SUL                              ,202503,4,1,0,3,0,1591,35,1030538.0
1503093,150309,0627,PA,GOIANESIA DO PARA                            ,202503,3,1,0,0,0,4236,18,2872791.0
4205308,420530,8103,SC,FAXINAL DOS GUEDES                           ,202503,1,0,0,1,0,266,3,171953.0
4207304,420730,8143,SC,IMBITUBA                                     ,202503,5,0,0,4,0,2024,57,1340918.0
4207502,420750,8147,SC,INDAIAL                                      ,202503,13,0,0,12,0,955,5,632138.0
3516408,351640,6429,SP,FRANCO DA ROCHA                              ,202503,13,0,1,7,1,11389,5,7414182.0
3517703,351770,6455,SP,GUARA                                        ,202503,2,0,0,2,0,1401,1,903470.0
2109106,210910,0879,MA,PRESIDENTE DUTRA                             ,202503,1,0,0,1,0,5359,17,3586547.0
3170404,317040,5407,MG,UNAI                                         ,202503,7,0,0,2,0,3850,28,2492004.0
1502301,150230,0445,PA,CAPITAO POCO                                 ,202503,1,0,0,0,0,13259,103,8970455.0
4322004,432200,8943,RS,TRIUNFO                                      ,202503,4,0,0,4,0,2023,2,1326566.0
3512605,351260,6353,SP,CORONEL MACEDO                               ,202503,2,0,0,1,1,383,5,249990.0
3548005,354800,7061,SP,SANTO ANTONIO DE POSSE                       ,202503,4,0,0,1,0,1307,71,848733.0
5219712,521971,0083,GO,SANTO ANTONIO DA BARRA                       ,202503,1,0,0,1,0,223,1,134742.0
3304557,330455,6001,RJ,RIO DE JANEIRO                               ,202503,663,1,9,439,62,489838,210,319071601.0
1100122,110012,0005,RO,JI-PARANA                                    ,202503,13,0,0,10,0,7464,72,4983232.0
2112308,211230,0939,MA,TUNTUM                                       ,202503,2,0,0,2,0,6836,1,4767392.0
3143302,314330,4865,MG,MONTES CLAROS                                ,202503,53,0,1,41,1,28060,272,18415559.0
5105259,510525,9925,MT,LUCAS DO RIO VERDE                           ,202503,19,0,0,12,0,3656,57,2420167.0
5106224,510622,9937,MT,NOVA MUTUM                                   ,202503,18,0,0,13,0,1584,21,1008122.0
5106299,510629,9885,MT,PARANAITA                                    ,202503,2,0,0,0,0,629,6,420300.0
5107578,510757,1092,MT,RONDOLANDIA                                  ,202503,1,0,0,1,0,236,4,174390.0
1505502,150550,0509,PA,PARAGOMINAS                                  ,202503,6,0,0,5,0,12198,69,8265539.0
2516201,251620,2225,PB,SOUSA                                        ,202503,2,0,0,0,0,13904,53,8992664.0
2609600,260960,2491,PE,OLINDA                                       ,202503,12,0,2,6,1,53457,197,35023226.0
4215653,421565,9967,SC,SANTA ROSA DO SUL                            ,202503,1,0,0,1,0,566,19,389154.0
4218301,421830,8359,SC,TRES BARRAS                                  ,202503,1,0,0,1,0,705,7,491371.0
4219507,421950,8383,SC,XANXERE                                      ,202503,17,0,0,13,1,869,7,567279.0
2914505,291450,3591,BA,IRARA                                        ,202503,1,0,0,0,0,8515,18,5529145.0
3119955,311995,0594,MG,CORREGO FUNDO                                ,202503,1,0,0,1,0,133,2,84715.0
1501808,150180,0435,PA,BREVES                                       ,202503,1,0,0,1,0,24707,115,19218117.0
2504306,250430,1987,PB,CATOLE DO ROCHA                              ,202503,1,0,0,1,0,5659,99,3628793.0
4211702,421170,8229,SC,ORLEANS                                      ,202503,6,0,0,4,0,691,13,451534.0
4212056,421205,0932,SC,PALMEIRA                                     ,202503,1,0,0,1,0,128,5,86895.0
4212502,421250,8245,SC,PENHA                                        ,202503,1,0,0,0,0,1248,9,840056.0
2917706,291770,3655,BA,JAGUARARI                                    ,202503,1,0,0,1,0,5726,64,3731497.0
5008008,500800,9159,MS,TERENOS                                      ,202503,4,0,0,3,0,1266,30,866820.0
5101704,510170,9033,MT,BARRA DO BUGRES                              ,202503,1,0,0,1,0,2564,2,1742438.0
3523206,352320,6565,SP,ITARARE                                      ,202503,1,0,0,1,0,4618,40,3022625.0
2307601,230760,1453,CE,LIMOEIRO DO NORTE                            ,202503,2,0,0,1,0,8654,21,5577629.0
3205309,320530,5705,ES,VITORIA                                      ,202503,103,0,2,49,14,20099,174,13162141.0
5200605,520060,9211,GO,ALTO PARAISO DE GOIAS                        ,202503,1,0,0,1,0,841,27,595907.0
5201306,520130,9225,GO,ANICUNS                                      ,202503,2,0,0,2,0,1714,2,1063583.0
1505536,150553,0595,PA,PARAUAPEBAS                                  ,202503,16,0,0,8,0,23690,80,16245108.0
1505700,150570,0513,PA,PONTA DE PEDRAS                              ,202503,1,0,0,1,0,6941,28,4832101.0
4301602,430160,8531,RS,BAGE                                         ,202503,5,0,0,3,0,12075,3,7958877.0
2804300,280430,3185,SE,MURIBECA                                     ,202503,1,0,0,1,0,1861,8,1222284.0
3523404,352340,6569,SP,ITATIBA                                      ,202503,31,1,0,25,1,4441,129,2840818.0
3523909,352390,6579,SP,ITU                                          ,202503,21,0,0,16,2,7766,74,5089249.0
3524402,352440,6589,SP,JACAREI                                      ,202503,29,0,0,17,1,8572,5,5394644.0
3525102,352510,6603,SP,JARDINOPOLIS                                 ,202503,6,0,0,3,0,2207,30,1536736.0
3133600,313360,4671,MG,ITAPEVA                                      ,202503,2,0,0,1,0,822,7,534995.0
3139102,313910,4781,MG,MADRE DE DEUS DE MINAS                       ,202503,1,0,0,1,0,324,2,203932.0
4100509,410050,7951,PR,ALTONIA                                      ,202503,1,0,0,1,0,692,11,444861.0
4101408,410140,7425,PR,APUCARANA                                    ,202503,16,0,0,11,0,6419,55,4244237.0
3302007,330200,5839,RJ,ITAGUAI                                      ,202503,5,0,0,3,1,15363,161,10520142.0
3305505,330550,5909,RJ,SAQUAREMA                                    ,202503,8,0,0,6,0,9305,3,6138949.0
3306008,330600,5919,RJ,TRES RIOS                                    ,202503,7,0,0,7,0,7987,6,5279951.0
4309209,430920,8683,RS,GRAVATAI                                     ,202503,33,1,0,24,0,16604,9,10945046.0
4309308,430930,8685,RS,GUAIBA                                       ,202503,8,0,0,6,0,6789,4,4509185.0
4312153,431215,6031,RS,MATO LEITAO                                  ,202503,1,0,0,1,0,188,2,120802.0
3201902,320190,5637,ES,DOMINGOS MARTINS                             ,202503,5,0,0,4,0,1343,7,860084.0
3203205,320320,5663,ES,LINHARES                                     ,202503,26,0,0,19,2,7691,31,4848797.0
3151602,315160,5031,MG,PLANURA                                      ,202503,2,0,0,2,0,988,25,657563.0
3152006,315200,5039,MG,POMPEU                                       ,202503,4,0,0,4,0,2634,18,1749293.0
4105409,410540,7503,PR,CHOPINZINHO                                  ,202503,7,0,0,6,0,1172,5,776017.0
4106407,410640,7525,PR,CORNELIO PROCOPIO                            ,202503,13,0,0,10,1,1513,15,997755.0
4106506,410650,7527,PR,CORONEL VIVIDA                               ,202503,2,0,0,1,0,1056,5,675313.0
3303005,330300,5859,RJ,MIRACEMA                                     ,202503,2,0,0,2,0,3475,20,2296602.0
3304904,330490,5897,RJ,SAO GONCALO                                  ,202503,39,0,1,30,1,73806,686,48283295.0
3529609,352960,6693,SP,MERIDIANO                                    ,202503,2,0,0,2,0,183,9,113556.0
3530102,353010,6703,SP,MIRANDOPOLIS                                 ,202503,1,0,0,1,0,1075,15,709655.0
2922508,292250,3751,BA,NAZARE                                       ,202503,1,0,0,0,0,5170,29,3375566.0
4110078,411007,0862,PR,IMBAU                                        ,202503,1,0,0,0,0,1052,3,678078.0
4112405,411240,7641,PR,JAPURA                                       ,202503,1,0,0,1,0,499,21,312124.0
4315602,431560,8815,RS,RIO GRANDE                                   ,202503,19,0,0,9,3,11088,5,7312906.0
3536109,353610,6823,SP,PARDINHO                                     ,202503,1,0,0,1,0,352,1,227750.0
3536406,353640,6829,SP,PAULICEIA                                    ,202503,2,0,0,2,0,825,7,553669.0
3536703,353670,6835,SP,PEDERNEIRAS                                  ,202503,12,0,1,4,1,2119,26,1348183.0
3538709,353870,6875,SP,PIRACICABA                                   ,202503,87,0,0,71,7,12977,255,8312965.0
2919207,291920,3685,BA,LAURO DE FREITAS                             ,202503,24,0,0,18,3,25765,31,16626597.0
3200300,320030,5605,ES,ALFREDO CHAVES                               ,202503,2,0,0,1,1,782,7,514644.0
2103000,210300,0757,MA,CAXIAS                                       ,202503,2,0,0,0,2,16462,89,11339403.0
3103504,310350,4069,MG,ARAGUARI                                     ,202503,9,0,0,6,0,6646,32,4365547.0
3145901,314590,4917,MG,OURO BRANCO                                  ,202503,3,0,1,1,0,2074,24,1295565.0
3526803,352680,6637,SP,LENCOIS PAULISTA                             ,202503,27,0,0,19,2,1814,14,1147683.0
3168606,316860,5371,MG,TEOFILO OTONI                                ,202503,9,0,0,4,1,12100,76,7983644.0
4104105,410410,7479,PR,CAMPO DO TENENTE                             ,202503,1,0,0,1,0,1074,28,731082.0
4104501,410450,7487,PR,CAPANEMA                                     ,202503,2,0,0,1,1,622,15,418460.0
3507001,350700,6239,SP,BOITUVA                                      ,202503,10,0,0,8,0,3134,28,2081798.0
3540606,354060,6913,SP,PORTO FELIZ                                  ,202503,18,0,0,11,1,2385,25,1564919.0
3542503,354250,6951,SP,REGINOPOLIS                                  ,202503,1,0,0,0,1,272,4,178772.0
2704005,270400,2779,AL,JUNQUEIRO                                    ,202503,1,0,0,1,0,4378,22,2858800.0
3129806,312980,4595,MG,IBIRITE                                      ,202503,7,0,0,6,0,12586,124,8020685.0
3130903,313090,4617,MG,INHAPIM                                      ,202503,1,0,0,1,0,3470,28,2250462.0
5003702,500370,9073,MS,DOURADOS                                     ,202503,22,0,0,15,0,13460,188,9128797.0
5005004,500500,9099,MS,JARDIM                                       ,202503,1,0,0,1,0,1300,7,909350.0
3515707,351570,6415,SP,FERRAZ DE VASCONCELOS                        ,202503,19,0,0,14,3,15426,124,10151146.0
1200104,120010,0105,AC,BRASILEIA                                    ,202503,1,0,0,1,0,4705,7,3299795.0
3111101,311110,4221,MG,CAMPINA VERDE                                ,202503,1,0,0,1,0,718,6,441539.0
4316436,431643,7339,RS,SALDANHA MARINHO                             ,202503,2,0,0,0,2,59,2,34137.0
3509700,350970,6295,SP,CAMPOS DO JORDAO                             ,202503,6,0,0,6,0,1427,27,924023.0
3544905,354490,6999,SP,SALES OLIVEIRA                               ,202503,3,0,0,3,0,371,18,244418.0
3554409,355440,7189,SP,TERRA ROXA                                   ,202503,1,0,0,0,0,227,5,146901.0
2912202,291220,3543,BA,IBICOARA                                     ,202503,3,0,0,3,0,3640,18,2360913.0
5210208,521020,9399,GO,IPORA                                        ,202503,3,0,0,3,0,1691,5,1113377.0
3128303,312830,4565,MG,GUARANESIA                                   ,202503,8,0,0,6,0,992,1,674175.0
4125605,412560,7887,PR,SAO MATEUS DO SUL                            ,202503,6,0,0,4,1,1785,2,1003872.0
4126207,412620,7899,PR,SAPOPEMA                                     ,202503,2,0,0,2,0,721,5,474160.0
2410900,241090,1815,RN,RIACHUELO                                    ,202503,1,0,0,1,0,1436,3,946961.0
4204509,420450,8087,SC,CORUPA                                       ,202503,3,0,0,2,1,371,1,249261.0
4205407,420540,8105,SC,FLORIANOPOLIS                                ,202503,79,0,3,50,8,13528,418,8629291.0
4206306,420630,8123,SC,GUABIRUBA                                    ,202503,2,0,0,1,0,632,12,430926.0
3516200,351620,6425,SP,FRANCA                                       ,202503,69,0,0,39,8,12190,18,8206948.0
1722107,172210,9643,TO,XAMBIOA                                      ,202503,1,0,0,0,0,1664,16,1157775.0
2709301,270930,2885,AL,UNIAO DOS PALMARES                           ,202503,1,0,0,0,0,11145,55,7514848.0
2922003,292200,3741,BA,MUCURI                                       ,202503,1,0,0,1,0,4147,14,2647362.0
2301000,230100,1319,CE,AQUIRAZ                                      ,202503,11,0,0,10,1,15304,80,10090624.0
5215009,521500,9497,GO,NOVA VENEZA                                  ,202503,2,0,0,0,0,986,12,625886.0
4117602,411760,7733,PR,PALMAS                                       ,202503,4,0,0,3,0,3636,92,2422211.0
4319356,431935,6043,RS,SAO PEDRO DA SERRA                           ,202503,1,0,0,1,0,14,1,9452.0
4321808,432180,8939,RS,TRES DE MAIO                                 ,202503,3,0,0,2,0,1029,1,640255.0
3511409,351140,6329,SP,CERQUEIRA CESAR                              ,202503,2,0,0,0,0,946,4,613567.0
3511904,351190,6339,SP,CLEMENTINA                                   ,202503,1,0,0,1,0,407,3,264042.0
3546801,354680,7037,SP,SANTA ISABEL                                 ,202503,12,0,0,10,0,4021,43,2698080.0
3547502,354750,7051,SP,SANTA RITA DO PASSA QUATRO                   ,202503,10,0,0,8,0,919,1,611880.0
1302603,130260,0255,AM,MANAUS                                       ,202503,213,0,4,160,11,256655,338,175945294.0
5220108,522010,9599,GO,SAO LUIS DE MONTES BELOS                     ,202503,1,0,0,0,0,2030,2,1304090.0
