cod_ibge7,cod_ibge6,cod_siafi,uf,nome_municipio,cat_total,cat_obito,cat_cid_mental,cat_cid_lesao,cat_cid_musculo,cat_afastamento,cnae_dominante,cnae_dominante_nome,cat_cnae_dominante,concentracao_dominante,n_cnaes_ativos,bf_media,bf_pico,bf_vale,bf_ini,bf_fim,bf_variacao_periodo,bf_variacao_pct
2701902,270190,2737,AL,CHA PRETA                                    ,1.0,0.0,0.0,1.0,0.0,1.0,82,Servicos Combinados ,1.0,1.0,1,2012.8333333333333,2144,1901,2144,1901,-243,-0.11333955223880597
2702108,270210,2741,AL,COLONIA LEOPOLDINA                           ,1.0,0.0,0.0,1.0,0.0,0.0,19,Fabricacao de Alcool,1.0,1.0,1,4605.666666666667,4854,4279,4810,4279,-531,-0.1103950103950104
2702405,270240,2747,AL,DELMIRO GOUVEIA                              ,19.0,0.0,0.0,10.0,1.0,6.0,43,Servicos Especializa,9.0,0.47368421052631576,7,8701.0,8916,8308,8833,8424,-409,-0.04630363409939998
2702603,270260,2751,AL,FEIRA GRANDE                                 ,1.0,0.0,0.0,1.0,0.0,0.0,41,Construcao de Edific,1.0,1.0,1,4785.625,4963,4503,4503,4767,264,0.05862758161225849
2703205,270320,2763,AL,IGREJA NOVA                                  ,107.0,0.0,0.0,94.0,2.0,29.0,10,"Abate de Suinos, Ave",105.0,0.9813084112149533,3,3978.5833333333335,4085,3734,4001,3771,-230,-0.057485628592851785
2703601,270360,2771,AL,JAPARATINGA                                  ,16.0,0.0,0.0,11.0,2.0,7.0,55,Hoteis e Similares  ,13.0,0.8125,3,2649.5,2795,2469,2710,2469,-241,-0.08892988929889299
2704005,270400,2779,AL,JUNQUEIRO                                    ,6.0,0.0,0.0,4.0,2.0,0.0,49,Transporte Rodoviari,3.0,0.5,4,4296.333333333333,4485,3939,4428,3986,-442,-0.0998193315266486
2704203,270420,2783,AL,LIMOEIRO DE ANADIA                           ,7.0,0.0,0.0,4.0,0.0,2.0,46,Comercio Atacadista ,3.0,0.42857142857142855,4,5984.333333333333,6123,5760,5900,5898,-2,-0.00033898305084745765
2704708,270470,2793,AL,MARECHAL DEODORO                             ,182.0,2.0,0.0,147.0,17.0,78.0,22,Fabricacao de Artefa,56.0,0.3076923076923077,21,8954.916666666666,9503,8132,9468,8132,-1336,-0.14110688635403465
2705200,270520,2803,AL,MESSIAS                                      ,6.0,0.0,0.0,4.0,0.0,2.0,45,Comercio de Pecas e ,3.0,0.5,4,2269.5,2432,1961,2354,1961,-393,-0.1669498725573492
2705408,270540,2807,AL,MONTEIROPOLIS                                ,2.0,0.0,0.0,2.0,0.0,1.0,47,Comercio Varejista d,2.0,1.0,1,1714.5833333333333,1776,1656,1732,1693,-39,-0.022517321016166283
2705705,270570,2813,AL,OLHO D'AGUA DAS FLORES                       ,10.0,0.0,0.0,6.0,2.0,5.0,94,Atividades de Associ,4.0,0.4,4,4182.916666666667,4327,3852,4248,3867,-381,-0.08968926553672317
2706109,270610,2821,AL,OURO BRANCO                                  ,3.0,0.0,0.0,2.0,1.0,0.0,77,Aluguel de Maquinas ,2.0,0.6666666666666666,2,2819.5833333333335,2916,2597,2799,2641,-158,-0.056448731689889245
2706307,270630,2825,AL,PALMEIRA DOS INDIOS                          ,51.0,1.0,1.0,27.0,5.0,29.0,86,Atividades de Atendi,25.0,0.49019607843137253,8,14237.916666666666,14710,13412,14198,13809,-389,-0.02739822510212706
2706505,270650,2829,AL,PASSO DE CAMARAGIBE                          ,3.0,0.0,0.0,3.0,0.0,2.0,55,Hoteis e Similares  ,3.0,1.0,1,2751.0416666666665,2913,2532,2888,2587,-301,-0.10422437673130194
2706703,270670,2833,AL,PENEDO                                       ,125.0,0.0,0.0,78.0,10.0,64.0,36,"Captacao, Tratamento",51.0,0.408,15,12915.708333333334,13337,12185,13153,12234,-919,-0.06986999163688892
2706901,270690,2837,AL,PILAR                                        ,57.0,0.0,0.0,42.0,2.0,22.0,38,Coleta de Residuos N,14.0,0.24561403508771928,14,7214.75,7751,6414,7654,6414,-1240,-0.16200679383328978
2707107,270710,2841,AL,PIRANHAS                                     ,4.0,0.0,0.0,4.0,0.0,2.0,10,"Abate de Suinos, Ave",3.0,0.75,2,4724.625,4815,4569,4709,4661,-48,-0.010193246973879804
2707305,270730,2845,AL,PORTO CALVO                                  ,4.0,0.0,0.0,4.0,0.0,4.0,70,Atividades de Consul,2.0,0.5,2,5192.75,5472,4636,5296,4744,-552,-0.1042296072507553
2708006,270800,2859,AL,SANTANA DO IPANEMA                           ,51.0,0.0,0.0,24.0,6.0,26.0,86,Atividades de Atendi,19.0,0.37254901960784315,11,8837.666666666666,9321,8143,9316,8219,-1097,-0.11775440103048519
2708402,270840,2867,AL,SAO JOSE DA TAPERA                           ,13.0,0.0,0.0,3.0,5.0,10.0,64,"Bancos Multiplos, co",8.0,0.6153846153846154,4,6263.041666666667,6731,5641,6731,5726,-1005,-0.1493091665428614
2709400,270940,2887,AL,VICOSA                                       ,2.0,0.0,0.0,1.0,0.0,0.0,61,Telecomunicacoes por,1.0,0.5,2,4579.791666666667,4751,4342,4430,4457,27,0.006094808126410835
1300706,130070,0215,AM,BOCA DO ACRE                                 ,16.0,0.0,0.0,15.0,0.0,9.0,10,"Abate de Suinos, Ave",10.0,0.625,3,5813.208333333333,5953,5617,5643,5953,310,0.05493531809321283
1301704,130170,0235,AM,HUMAITA                                      ,18.0,0.0,1.0,14.0,0.0,8.0,47,Comercio Varejista d,7.0,0.3888888888888889,7,10778.208333333334,11477,9443,9860,11066,1206,0.12231237322515214
1302405,130240,0251,AM,LABREA                                       ,1.0,0.0,0.0,0.0,1.0,1.0,64,"Bancos Multiplos, co",1.0,1.0,1,12858.916666666666,13290,12160,12870,12160,-710,-0.05516705516705517
1302603,130260,0255,AM,MANAUS                                       ,11668.0,44.0,83.0,9076.0,522.0,5548.0,47,Comercio Varejista d,1666.0,0.14278368186492973,76,257013.95833333334,272584,228543,269371,228543,-40828,-0.15156791191330915
1303007,130300,0263,AM,NHAMUNDA                                     ,4.0,0.0,0.0,0.0,0.0,4.0,36,"Captacao, Tratamento",2.0,0.5,2,4528.083333333333,4689,4115,4602,4115,-487,-0.10582355497609734
1303205,130320,0201,AM,NOVO AIRAO                                   ,10.0,0.0,0.0,10.0,0.0,6.0,55,Hoteis e Similares  ,10.0,1.0,1,2530.0833333333335,2646,2318,2622,2319,-303,-0.11556064073226545
1303304,130330,0267,AM,NOVO ARIPUANA                                ,2.0,0.0,0.0,0.0,0.0,2.0,55,Hoteis e Similares  ,2.0,1.0,1,3809.5416666666665,3917,3717,3726,3811,85,0.022812667740203973
1304005,130400,0277,AM,SILVES                                       ,3.0,0.0,0.0,2.0,0.0,1.0,35,Distribuicao de Ener,3.0,1.0,1,2412.75,2534,2245,2361,2273,-88,-0.03727234222786955
1304203,130420,0281,AM,TEFE                                         ,6.0,0.0,0.0,3.0,2.0,2.0,74,Atividades Profissio,6.0,1.0,1,13449.25,14402,11944,12050,13643,1593,0.13219917012448132
1600154,160015,0663,AP,PEDRA BRANCA DO AMAPARI                      ,1.0,0.0,0.0,1.0,0.0,0.0,02,Producao Florestal -,1.0,1.0,1,2813.2083333333335,3190,2519,3190,2519,-671,-0.2103448275862069
1600238,160023,0611,AP,FERREIRA GOMES                               ,1.0,0.0,0.0,1.0,0.0,0.0,16,Desdobramento de Mad,1.0,1.0,1,1071.0,1123,940,1093,1002,-91,-0.08325709057639524
1600303,160030,0605,AP,MACAPA                                       ,993.0,5.0,2.0,701.0,58.0,538.0,47,Comercio Varejista d,177.0,0.1782477341389728,46,59632.0,63841,54251,55019,58625,3606,0.06554099492902452
1600501,160050,0609,AP,OIAPOQUE                                     ,12.0,0.0,0.0,12.0,0.0,9.0,47,Comercio Varejista d,5.0,0.4166666666666667,5,5762.333333333333,6166,4764,4764,6054,1290,0.2707808564231738
1600535,160053,0671,AP,PORTO GRANDE                                 ,12.0,0.0,0.0,11.0,0.0,4.0,02,Producao Florestal -,5.0,0.4166666666666667,5,3615.875,3832,3335,3759,3335,-424,-0.11279595637137536
1600055,160005,0665,AP,SERRA DO NAVIO                               ,1.0,0.0,0.0,1.0,0.0,0.0,16,Desdobramento de Mad,1.0,1.0,1,894.5833333333334,995,764,995,788,-207,-0.20804020100502513
2901007,290100,3319,BA,AMARGOSA                                     ,25.0,0.0,0.0,19.0,0.0,17.0,15,Fabricacao de Calcad,12.0,0.48,6,5322.5,5516,4897,5484,4935,-549,-0.10010940919037199
2901353,290135,3255,BA,ANDORINHA                                    ,17.0,0.0,0.0,13.0,1.0,3.0,07,Extracao de Minerio ,16.0,0.9411764705882353,2,2963.5833333333335,3036,2788,3016,2788,-228,-0.07559681697612732
2902054,290205,3259,BA,ARACAS                                       ,1.0,0.0,0.0,0.0,0.0,0.0,84,Administracao Public,1.0,1.0,1,3305.5416666666665,3611,2982,2982,3122,140,0.046948356807511735
2902203,290220,3343,BA,ARAMARI                                      ,5.0,0.0,0.0,3.0,1.0,3.0,23,Fabricacao de Artefa,3.0,0.6,2,2659.8333333333335,2740,2534,2695,2540,-155,-0.0575139146567718
2902807,290280,3355,BA,BARRA DA ESTIVA                              ,37.0,0.0,0.0,31.0,0.0,29.0,01,Criacao de Aves     ,28.0,0.7567567567567568,7,4117.666666666667,4224,4055,4076,4224,148,0.03631010794896958
2903201,290320,3363,BA,BARREIRAS                                    ,421.0,4.0,3.0,245.0,30.0,212.0,86,Atividades de Atendi,120.0,0.2850356294536817,37,17376.875,18792,15265,18644,15265,-3379,-0.18123793177429737
2903409,290340,3367,BA,BELMONTE                                     ,13.0,0.0,0.0,10.0,0.0,4.0,25,Fabricacao de Produt,6.0,0.46153846153846156,3,4222.875,4419,3956,4419,4007,-412,-0.09323376329486309
2903607,290360,3371,BA,BIRITINGA                                    ,1.0,0.0,0.0,1.0,0.0,0.0,46,Comercio Atacadista ,1.0,1.0,1,3839.5833333333335,4243,3710,4243,3901,-342,-0.08060334668866369
2903904,290390,3377,BA,BOM JESUS DA LAPA                            ,40.0,0.0,0.0,27.0,1.0,27.0,01,Criacao de Aves     ,8.0,0.2,10,10094.0,10345,9684,9798,9889,91,0.009287609716268626
2904100,290410,3381,BA,BOQUIRA                                      ,2.0,0.0,0.0,1.0,0.0,2.0,64,"Bancos Multiplos, co",1.0,0.5,2,3804.5833333333335,3936,3612,3706,3677,-29,-0.007825148407987047
2904308,290430,3385,BA,BREJOES                                      ,4.0,0.0,1.0,1.0,2.0,2.0,64,"Bancos Multiplos, co",2.0,0.5,3,2749.75,2812,2646,2812,2721,-91,-0.032361308677098154
2904704,290470,3393,BA,BUERAREMA                                    ,10.0,0.0,0.0,7.0,0.0,9.0,46,Comercio Atacadista ,9.0,0.9,2,2803.75,2888,2573,2810,2681,-129,-0.045907473309608544
2904902,290490,3397,BA,CACHOEIRA                                    ,27.0,0.0,0.0,23.0,1.0,7.0,85,Educacao Infantil - ,11.0,0.4074074074074074,6,7336.291666666667,7678,6931,7678,6993,-685,-0.08921594165147173
2905305,290530,3405,BA,CAFARNAUM                                    ,1.0,0.0,0.0,1.0,0.0,1.0,46,Comercio Atacadista ,1.0,1.0,1,3729.4166666666665,3857,3551,3722,3740,18,0.004836109618484685
2905701,290570,3413,BA,CAMACARI                                     ,1204.0,1.0,10.0,915.0,111.0,627.0,22,Fabricacao de Artefa,206.0,0.17109634551495018,52,43923.583333333336,45661,40969,45313,41916,-3397,-0.07496744863504955
2905909,290590,3417,BA,CAMPO ALEGRE DE LOURDES                      ,4.0,0.0,0.0,4.0,0.0,1.0,08,"Extracao de Pedra, A",3.0,0.75,2,5581.583333333333,5729,5342,5519,5435,-84,-0.015220148577640877
2906303,290630,3425,BA,CANAVIEIRAS                                  ,4.0,0.0,0.0,3.0,1.0,3.0,47,Comercio Varejista d,2.0,0.5,3,6776.25,7065,6261,7013,6314,-699,-0.09967203764437474
2906501,290650,3429,BA,CANDEIAS                                     ,158.0,0.0,2.0,103.0,26.0,65.0,49,Transporte Rodoviari,36.0,0.22784810126582278,27,13597.375,14446,12496,14103,12653,-1450,-0.10281500389987946
2906709,290670,3433,BA,CANDIDO SALES                                ,1.0,0.0,0.0,1.0,0.0,0.0,69,Atividades de Contab,1.0,1.0,1,6417.833333333333,6798,5995,6754,6143,-611,-0.09046490968315073
2906857,290685,3081,BA,CAPELA DO ALTO ALEGRE                        ,5.0,0.0,0.0,3.0,0.0,5.0,10,"Abate de Suinos, Ave",3.0,0.6,2,1923.25,1985,1860,1868,1921,53,0.028372591006423982
2906907,290690,3437,BA,CARAVELAS                                    ,8.0,0.0,0.0,6.0,0.0,7.0,02,Producao Florestal -,5.0,0.625,2,3599.25,3757,3411,3524,3475,-49,-0.013904653802497162
2907103,290710,3441,BA,CARINHANHA                                   ,4.0,0.0,0.0,3.0,0.0,1.0,23,Fabricacao de Artefa,2.0,0.5,2,7163.416666666667,7322,6877,7300,6920,-380,-0.052054794520547946
2907301,290730,3445,BA,CASTRO ALVES                                 ,16.0,0.0,0.0,10.0,0.0,7.0,15,Fabricacao de Calcad,15.0,0.9375,2,4748.666666666667,4868,4571,4859,4639,-220,-0.0452768059271455
2907509,290750,3449,BA,CATU                                         ,97.0,0.0,0.0,55.0,12.0,38.0,09,Atividades de Apoio ,30.0,0.30927835051546393,21,9925.791666666666,10316,9330,10004,9330,-674,-0.06737305077968812
2907905,290790,3457,BA,CIPO                                         ,2.0,0.0,0.0,2.0,0.0,1.0,47,Comercio Varejista d,1.0,0.5,2,3794.125,3910,3544,3848,3556,-292,-0.07588357588357589
2908101,290810,3461,BA,COCOS                                        ,29.0,0.0,0.0,26.0,2.0,10.0,01,Criacao de Aves     ,26.0,0.896551724137931,4,3644.9583333333335,3989,3254,3742,3254,-488,-0.13041154462854088
2908309,290830,3465,BA,CONCEICAO DO ALMEIDA                         ,12.0,0.0,0.0,8.0,2.0,8.0,15,Fabricacao de Calcad,8.0,0.6666666666666666,4,2824.0416666666665,2921,2637,2855,2639,-216,-0.07565674255691769
2908507,290850,3469,BA,CONCEICAO DO JACUIPE                         ,196.0,2.0,3.0,138.0,20.0,97.0,27,Fabricacao de Gerado,118.0,0.6020408163265306,21,6003.833333333333,6375,5583,5697,5841,144,0.02527646129541864
2908903,290890,3477,BA,CORACAO DE MARIA                             ,11.0,0.0,0.0,8.0,3.0,5.0,42,Obras para Geracao e,3.0,0.2727272727272727,6,6477.625,6858,6133,6858,6280,-578,-0.08428113152522601
2909406,290940,3487,BA,COTEGIPE                                     ,17.0,0.0,0.0,13.0,0.0,14.0,01,Criacao de Aves     ,17.0,1.0,1,2478.75,2640,2307,2552,2315,-237,-0.09286833855799373
2909604,290960,3491,BA,CRISOPOLIS                                   ,2.0,0.0,0.0,2.0,0.0,2.0,47,Comercio Varejista d,2.0,1.0,1,4845.583333333333,4963,4487,4879,4589,-290,-0.05943840951014552
2909802,290980,3495,BA,CRUZ DAS ALMAS                               ,104.0,3.0,2.0,59.0,9.0,33.0,15,Fabricacao de Calcad,32.0,0.3076923076923077,21,10366.625,10876,9750,9977,10199,222,0.02225117770873008
2910503,291050,3509,BA,ENTRE RIOS                                   ,19.0,0.0,0.0,15.0,1.0,5.0,10,"Abate de Suinos, Ave",7.0,0.3684210526315789,9,8209.5,8550,7642,8526,7748,-778,-0.09125029322073656
2900504,290050,3309,BA,ERICO CARDOSO                                ,2.0,0.0,0.0,2.0,0.0,2.0,08,"Extracao de Pedra, A",2.0,1.0,1,1486.5833333333333,1544,1340,1527,1363,-164,-0.10740013097576949
2910701,291070,3513,BA,EUCLIDES DA CUNHA                            ,27.0,1.0,0.0,12.0,0.0,11.0,86,Atividades de Atendi,18.0,0.6666666666666666,6,13496.208333333334,14256,12562,14256,12820,-1436,-0.10072951739618406
2910909,291090,3517,BA,FIRMINO ALVES                                ,2.0,0.0,0.0,0.0,0.0,0.0,15,Fabricacao de Calcad,2.0,1.0,1,1153.7916666666667,1220,1098,1138,1136,-2,-0.0017574692442882249
2911105,291110,3521,BA,FORMOSA DO RIO PRETO                         ,20.0,2.0,0.0,15.0,1.0,8.0,01,Criacao de Aves     ,12.0,0.6,6,4128.166666666667,4366,3728,4199,3728,-471,-0.11216956418194808
2911303,291130,3525,BA,GENTIO DO OURO                               ,39.0,0.0,0.0,30.0,1.0,9.0,41,Construcao de Edific,37.0,0.9487179487179487,3,1902.7083333333333,2003,1843,1977,1884,-93,-0.04704097116843703
2911709,291170,3533,BA,GUANAMBI                                     ,84.0,0.0,4.0,60.0,1.0,45.0,47,Comercio Varejista d,11.0,0.13095238095238096,26,13659.291666666666,14398,12254,14398,12322,-2076,-0.1441866925961939
2911907,291190,3537,BA,IACU                                         ,7.0,0.0,0.0,7.0,0.0,3.0,47,Comercio Varejista d,4.0,0.5714285714285714,3,4795.208333333333,5006,4511,4639,4606,-33,-0.007113602069411511
2912103,291210,3541,BA,IBICARAI                                     ,7.0,0.0,0.0,4.0,0.0,3.0,47,Comercio Varejista d,2.0,0.2857142857142857,4,4997.291666666667,5127,4717,4967,4750,-217,-0.04368834306422388
2912301,291230,3545,BA,IBICUI                                       ,4.0,0.0,0.0,3.0,1.0,1.0,84,Administracao Public,1.0,0.25,4,2967.875,3062,2820,3062,2888,-174,-0.05682560418027433
2912905,291290,3559,BA,IBIRATAIA                                    ,11.0,0.0,0.0,7.0,0.0,7.0,10,"Abate de Suinos, Ave",6.0,0.5454545454545454,4,3217.6666666666665,3367,2980,3228,3027,-201,-0.062267657992565055
2913457,291345,3277,BA,IGRAPIUNA                                    ,16.0,0.0,0.0,6.0,5.0,8.0,01,Criacao de Aves     ,12.0,0.75,4,2408.0833333333335,2443,2326,2404,2385,-19,-0.007903494176372712
2913507,291350,3571,BA,IGUAI                                        ,13.0,0.0,0.0,9.0,0.0,4.0,14,Confeccao de Pecas d,13.0,1.0,1,4359.791666666667,4591,4065,4588,4105,-483,-0.10527462946817785
2913705,291370,3575,BA,INHAMBUPE                                    ,16.0,1.0,0.0,13.0,2.0,6.0,02,Producao Florestal -,5.0,0.3125,8,6469.583333333333,6661,6135,6604,6176,-428,-0.06480920654149
2914109,291410,3583,BA,IPUPIARA                                     ,2.0,0.0,0.0,2.0,0.0,1.0,85,Educacao Infantil - ,2.0,1.0,1,1908.375,1965,1779,1895,1955,60,0.0316622691292876
2914505,291450,3591,BA,IRARA                                        ,8.0,0.0,0.0,5.0,1.0,6.0,82,Servicos Combinados ,7.0,0.875,2,8463.5,8799,7946,8799,7946,-853,-0.09694283441300147
2914901,291490,3599,BA,ITACARE                                      ,34.0,0.0,0.0,21.0,7.0,22.0,55,Hoteis e Similares  ,16.0,0.47058823529411764,7,5536.708333333333,5855,5291,5622,5331,-291,-0.05176093916755603
2915304,291530,3607,BA,ITAGIMIRIM                                   ,1.0,0.0,0.0,1.0,0.0,0.0,08,"Extracao de Pedra, A",1.0,1.0,1,1189.875,1281,1090,1281,1098,-183,-0.14285714285714285
2915353,291535,3281,BA,ITAGUACU DA BAHIA                            ,2.0,0.0,0.0,1.0,0.0,2.0,86,Atividades de Atendi,1.0,0.5,2,2976.5,3052,2917,2932,2968,36,0.01227830832196453
2915502,291550,3611,BA,ITAJUIPE                                     ,4.0,0.0,0.0,2.0,2.0,2.0,47,Comercio Varejista d,2.0,0.5,3,3916.875,4066,3783,3863,3852,-11,-0.0028475278281128655
2915908,291590,3619,BA,ITANAGRA                                     ,1.0,0.0,0.0,1.0,0.0,0.0,68,Gestao e Administrac,1.0,1.0,1,1930.4583333333333,2129,1747,2129,1783,-346,-0.16251761390324096
2916500,291650,3631,BA,ITAPICURU                                    ,17.0,0.0,0.0,11.0,0.0,11.0,49,Transporte Rodoviari,13.0,0.7647058823529411,3,7565.666666666667,7800,7056,7443,7187,-256,-0.03439473330646245
2916906,291690,3639,BA,ITIRUCU                                      ,1.0,0.0,0.0,0.0,1.0,1.0,64,"Bancos Multiplos, co",1.0,1.0,1,2664.9583333333335,2841,2417,2841,2417,-424,-0.14924322421682507
2917300,291730,3647,BA,ITUBERA                                      ,15.0,0.0,0.0,11.0,1.0,7.0,01,Criacao de Aves     ,6.0,0.4,4,5738.333333333333,5903,5471,5835,5597,-238,-0.04078834618680377
2917334,291733,3285,BA,IUIU                                         ,1.0,0.0,0.0,1.0,0.0,0.0,01,Criacao de Aves     ,1.0,1.0,1,2006.5833333333333,2064,1886,2052,1926,-126,-0.06140350877192982
2917508,291750,3651,BA,JACOBINA                                     ,135.0,1.0,6.0,104.0,5.0,69.0,07,Extracao de Minerio ,42.0,0.3111111111111111,18,13479.083333333334,13961,12896,13922,13536,-386,-0.027725901450940955
2917706,291770,3655,BA,JAGUARARI                                    ,60.0,1.0,0.0,44.0,1.0,31.0,07,Extracao de Minerio ,24.0,0.4,10,5561.458333333333,5726,5227,5519,5401,-118,-0.021380684906685994
2917904,291790,3659,BA,JANDAIRA                                     ,4.0,0.0,0.0,4.0,0.0,2.0,01,Criacao de Aves     ,2.0,0.5,3,2317.4166666666665,2452,2127,2439,2185,-254,-0.10414104141041411
2918555,291855,3069,BA,JUSSARI                                      ,1.0,0.0,0.0,1.0,0.0,0.0,49,Transporte Rodoviari,1.0,1.0,1,1597.25,1704,1439,1686,1439,-247,-0.1465005931198102
2918605,291860,3673,BA,JUSSIAPE                                     ,3.0,0.0,0.0,3.0,0.0,1.0,53,Atividades de Correi,2.0,0.6666666666666666,2,1172.625,1221,1098,1098,1178,80,0.07285974499089254
2918753,291875,3289,BA,LAGOA REAL                                   ,2.0,0.0,0.0,1.0,0.0,0.0,77,Aluguel de Maquinas ,2.0,1.0,1,2321.2916666666665,2425,2211,2211,2282,71,0.03211216644052465
